CodigoEstacion,NombreEstacion,Variable,Parametro,Fecha,Unidad,Valor,NivelAprobacion
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2011-01-01 00:00,mm,104.9,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2011-02-01 00:00,mm,215.4,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2011-03-01 00:00,mm,365.2,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2011-04-01 00:00,mm,573.1,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2011-05-01 00:00,mm,306.5,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2011-06-01 00:00,mm,248.2,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2011-07-01 00:00,mm,208.9,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2011-08-01 00:00,mm,366.3,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2011-09-01 00:00,mm,295.5,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2012-01-01 00:00,mm,24.1,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2012-02-01 00:00,mm,56.8,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2012-03-01 00:00,mm,313.1,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2012-04-01 00:00,mm,422.5,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2012-05-01 00:00,mm,353.3,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2012-06-01 00:00,mm,171.5,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2012-07-01 00:00,mm,204.4,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2012-08-01 00:00,mm,292.7,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2012-09-01 00:00,mm,242.2,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2012-10-01 00:00,mm,298.2,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2012-11-01 00:00,mm,134,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2012-12-01 00:00,mm,78.9,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2013-01-01 00:00,mm,24.5,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2013-02-01 00:00,mm,115.8,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2013-03-01 00:00,mm,185.4,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2013-04-01 00:00,mm,227.1,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2013-05-01 00:00,mm,448,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2013-06-01 00:00,mm,182,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2013-07-01 00:00,mm,89.6,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2013-08-01 00:00,mm,237.7,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2013-09-01 00:00,mm,195.4,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2013-10-01 00:00,mm,282.5,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2013-11-01 00:00,mm,120.5,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2014-01-01 00:00,mm,23.1,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2014-02-01 00:00,mm,90.9,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2014-03-01 00:00,mm,143.3,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2014-04-01 00:00,mm,336.5,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2014-05-01 00:00,mm,298.7,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2014-06-01 00:00,mm,251.2,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2014-07-01 00:00,mm,192.9,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2014-08-01 00:00,mm,225.9,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2014-09-01 00:00,mm,261.5,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2014-10-01 00:00,mm,259.8,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2014-11-01 00:00,mm,316.3,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2014-12-01 00:00,mm,72.8,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2015-01-01 00:00,mm,65.1,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2015-02-01 00:00,mm,161.5,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2015-03-01 00:00,mm,168.2,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2015-04-01 00:00,mm,385.2,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2015-05-01 00:00,mm,213.1,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2015-06-01 00:00,mm,136.6,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2015-07-01 00:00,mm,242.9,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2015-08-01 00:00,mm,178.8,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2015-09-01 00:00,mm,143.8,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2015-10-01 00:00,mm,261.8,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2015-11-01 00:00,mm,171.6,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2015-12-01 00:00,mm,44.9,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2016-01-01 00:00,mm,53,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2016-02-01 00:00,mm,54.8,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2016-03-01 00:00,mm,87.3,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2016-04-01 00:00,mm,323.1,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2016-05-01 00:00,mm,463.4,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2016-06-01 00:00,mm,286,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2016-07-01 00:00,mm,219.8,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2016-08-01 00:00,mm,227.1,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2016-09-01 00:00,mm,296.8,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2016-10-01 00:00,mm,220.2,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2016-11-01 00:00,mm,280.7,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2016-12-01 00:00,mm,188,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2017-01-01 00:00,mm,118.5,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2017-02-01 00:00,mm,77.9,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2017-03-01 00:00,mm,388.4,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2017-04-01 00:00,mm,296,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2017-05-01 00:00,mm,355.9,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2017-06-01 00:00,mm,350.4,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2017-07-01 00:00,mm,219.8,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2017-08-01 00:00,mm,245.4,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2017-09-01 00:00,mm,218.5,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2017-10-01 00:00,mm,306.2,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2017-11-01 00:00,mm,276.1,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2017-12-01 00:00,mm,113.1,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2018-01-01 00:00,mm,133.4,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2018-02-01 00:00,mm,23.1,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2018-03-01 00:00,mm,254.1,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2018-04-01 00:00,mm,451.7,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2018-05-01 00:00,mm,548.3,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2018-06-01 00:00,mm,326.6,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2018-07-01 00:00,mm,291.9,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2018-08-01 00:00,mm,164.5,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2018-09-01 00:00,mm,274.8,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2018-10-01 00:00,mm,339.5,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2018-11-01 00:00,mm,173.8,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2018-12-01 00:00,mm,94.3,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2019-01-01 00:00,mm,25.8,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2019-02-01 00:00,mm,103.3,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2019-03-01 00:00,mm,294.8,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2019-04-01 00:00,mm,368.1,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2019-05-01 00:00,mm,366.6,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2019-06-01 00:00,mm,186.4,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2019-07-01 00:00,mm,313.7,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2019-08-01 00:00,mm,212.2,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2019-09-01 00:00,mm,315.1,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2019-10-01 00:00,mm,255.8,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2019-11-01 00:00,mm,233.3,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2019-12-01 00:00,mm,117.5,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2020-01-01 00:00,mm,23.2,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2020-02-01 00:00,mm,58.1,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2020-03-01 00:00,mm,158.6,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2020-04-01 00:00,mm,210,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2020-05-01 00:00,mm,226.3,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2020-06-01 00:00,mm,350,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2020-07-01 00:00,mm,325.3,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2020-08-01 00:00,mm,222.1,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2020-09-01 00:00,mm,193.4,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2020-10-01 00:00,mm,349.3,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2020-11-01 00:00,mm,345.6,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2020-12-01 00:00,mm,144.7,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2021-01-01 00:00,mm,62.3,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2021-02-01 00:00,mm,142.8,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2021-03-01 00:00,mm,327.9,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2021-04-01 00:00,mm,225.9,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2021-05-01 00:00,mm,457.7,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2021-06-01 00:00,mm,194.2,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2021-07-01 00:00,mm,301.3,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2021-08-01 00:00,mm,350.2,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2021-09-01 00:00,mm,339.4,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2021-10-01 00:00,mm,333.9,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2021-11-01 00:00,mm,256.8,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2021-12-01 00:00,mm,91.8,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2022-01-01 00:00,mm,2.5,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2022-02-01 00:00,mm,108.6,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2022-03-01 00:00,mm,355.6,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2022-04-01 00:00,mm,274.6,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2022-05-01 00:00,mm,391.6,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2022-06-01 00:00,mm,446.2,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2022-07-01 00:00,mm,284.5,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2022-08-01 00:00,mm,277.3,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2022-09-01 00:00,mm,460.5,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2022-10-01 00:00,mm,243.9,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2022-11-01 00:00,mm,331.3,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2022-12-01 00:00,mm,27,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2023-01-01 00:00,mm,28.5,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2023-02-01 00:00,mm,123.9,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2023-03-01 00:00,mm,310.6,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2023-04-01 00:00,mm,408,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2023-05-01 00:00,mm,240.3,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2023-06-01 00:00,mm,254.4,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2023-07-01 00:00,mm,253.9,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2023-08-01 00:00,mm,290.2,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2023-09-01 00:00,mm,142.5,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2024-01-01 00:00,mm,2.4,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2024-02-01 00:00,mm,91.8,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2024-03-01 00:00,mm,38,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2024-04-01 00:00,mm,198.5,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2024-05-01 00:00,mm,444.8,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2024-06-01 00:00,mm,448.8,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2024-07-01 00:00,mm,258.7,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2024-08-01 00:00,mm,245.7,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2024-09-01 00:00,mm,194.6,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2024-10-01 00:00,mm,238.6,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2024-11-01 00:00,mm,422,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2024-12-01 00:00,mm,92.3,Preliminar
24025040,ESCUELA AGRICOLA MOGOTES [24025040],PRECIPITACION,Precipitación total mensual,2025-01-01 00:00,mm,148.6,Preliminar
24020150,MAMONAL EL HACIENDA [24020150],PRECIPITACION,Precipitación total mensual,1987-01-01 00:00,mm,35,Preliminar
24020150,MAMONAL EL HACIENDA [24020150],PRECIPITACION,Precipitación total mensual,1987-02-01 00:00,mm,14,Preliminar
24020150,MAMONAL EL HACIENDA [24020150],PRECIPITACION,Precipitación total mensual,1987-03-01 00:00,mm,41,Preliminar
24020150,MAMONAL EL HACIENDA [24020150],PRECIPITACION,Precipitación total mensual,1987-04-01 00:00,mm,109,Preliminar
24020150,MAMONAL EL HACIENDA [24020150],PRECIPITACION,Precipitación total mensual,1987-05-01 00:00,mm,197,Preliminar
24020150,MAMONAL EL HACIENDA [24020150],PRECIPITACION,Precipitación total mensual,1987-06-01 00:00,mm,64,Preliminar
24020150,MAMONAL EL HACIENDA [24020150],PRECIPITACION,Precipitación total mensual,1987-07-01 00:00,mm,183,Preliminar
24020150,MAMONAL EL HACIENDA [24020150],PRECIPITACION,Precipitación total mensual,1987-08-01 00:00,mm,150,Preliminar
24020150,MAMONAL EL HACIENDA [24020150],PRECIPITACION,Precipitación total mensual,1987-09-01 00:00,mm,138,Preliminar
24020150,MAMONAL EL HACIENDA [24020150],PRECIPITACION,Precipitación total mensual,1987-10-01 00:00,mm,196,Preliminar
24020150,MAMONAL EL HACIENDA [24020150],PRECIPITACION,Precipitación total mensual,1987-11-01 00:00,mm,90,Preliminar
24020150,MAMONAL EL HACIENDA [24020150],PRECIPITACION,Precipitación total mensual,1987-12-01 00:00,mm,48,Preliminar
24020150,MAMONAL EL HACIENDA [24020150],PRECIPITACION,Precipitación total mensual,1988-01-01 00:00,mm,7,Preliminar
24020150,MAMONAL EL HACIENDA [24020150],PRECIPITACION,Precipitación total mensual,1988-02-01 00:00,mm,32,Preliminar
24020150,MAMONAL EL HACIENDA [24020150],PRECIPITACION,Precipitación total mensual,1988-03-01 00:00,mm,30,Preliminar
24020150,MAMONAL EL HACIENDA [24020150],PRECIPITACION,Precipitación total mensual,1988-04-01 00:00,mm,102,Preliminar
24020150,MAMONAL EL HACIENDA [24020150],PRECIPITACION,Precipitación total mensual,1988-05-01 00:00,mm,169,Preliminar
24020150,MAMONAL EL HACIENDA [24020150],PRECIPITACION,Precipitación total mensual,1988-06-01 00:00,mm,147,Preliminar
24020150,MAMONAL EL HACIENDA [24020150],PRECIPITACION,Precipitación total mensual,1988-07-01 00:00,mm,257,Preliminar
24020150,MAMONAL EL HACIENDA [24020150],PRECIPITACION,Precipitación total mensual,1988-08-01 00:00,mm,251,Preliminar
24020150,MAMONAL EL HACIENDA [24020150],PRECIPITACION,Precipitación total mensual,1988-09-01 00:00,mm,89,Preliminar
24020150,MAMONAL EL HACIENDA [24020150],PRECIPITACION,Precipitación total mensual,1988-10-01 00:00,mm,140,Preliminar
24020150,MAMONAL EL HACIENDA [24020150],PRECIPITACION,Precipitación total mensual,1988-11-01 00:00,mm,132,Preliminar
24020150,MAMONAL EL HACIENDA [24020150],PRECIPITACION,Precipitación total mensual,1988-12-01 00:00,mm,41,Preliminar
24020150,MAMONAL EL HACIENDA [24020150],PRECIPITACION,Precipitación total mensual,1989-01-01 00:00,mm,34,Preliminar
24020150,MAMONAL EL HACIENDA [24020150],PRECIPITACION,Precipitación total mensual,1989-02-01 00:00,mm,27,Preliminar
24020150,MAMONAL EL HACIENDA [24020150],PRECIPITACION,Precipitación total mensual,1989-03-01 00:00,mm,78,Preliminar
24020150,MAMONAL EL HACIENDA [24020150],PRECIPITACION,Precipitación total mensual,1989-04-01 00:00,mm,47,Preliminar
24020150,MAMONAL EL HACIENDA [24020150],PRECIPITACION,Precipitación total mensual,1989-05-01 00:00,mm,178,Preliminar
24020150,MAMONAL EL HACIENDA [24020150],PRECIPITACION,Precipitación total mensual,1989-06-01 00:00,mm,127,Preliminar
24020150,MAMONAL EL HACIENDA [24020150],PRECIPITACION,Precipitación total mensual,1989-07-01 00:00,mm,148,Preliminar
24020150,MAMONAL EL HACIENDA [24020150],PRECIPITACION,Precipitación total mensual,1989-08-01 00:00,mm,104,Preliminar
24020150,MAMONAL EL HACIENDA [24020150],PRECIPITACION,Precipitación total mensual,1989-09-01 00:00,mm,253,Preliminar
24020150,MAMONAL EL HACIENDA [24020150],PRECIPITACION,Precipitación total mensual,1989-10-01 00:00,mm,113,Preliminar
24020150,MAMONAL EL HACIENDA [24020150],PRECIPITACION,Precipitación total mensual,1989-11-01 00:00,mm,59,Preliminar
24020150,MAMONAL EL HACIENDA [24020150],PRECIPITACION,Precipitación total mensual,1989-12-01 00:00,mm,36,Preliminar
24020150,MAMONAL EL HACIENDA [24020150],PRECIPITACION,Precipitación total mensual,1990-01-01 00:00,mm,22,Preliminar
24020150,MAMONAL EL HACIENDA [24020150],PRECIPITACION,Precipitación total mensual,1990-02-01 00:00,mm,20,Preliminar
